Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SCS02G093014,2021.06,5582,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SCS02G093014,2022.06,6140,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SCS02G093014,2023.06,6080,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SCS02G093020,2009.06,9944,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2010.06,10945,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2011.06,11137,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2012.06,14618,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2013.06,13218,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2014.06,11798,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2015.06,11738,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2016.06,13360,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2017.06,11861,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2018.06,11824,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2019.06,12241,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2020.06,14827,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2021.06,13504,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2022.06,10341,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093020,2023.06,8677,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SCS02G093021,2009.06,96,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2010.06,106,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2011.06,10588,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2012.06,8884,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2013.06,7078,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2014.06,4770,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2015.06,2992,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2016.06,2529,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2017.06,1877,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2018.06,1547,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2019.06,1210,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2020.06,1538,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2021.06,843,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2022.06,745,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093021,2023.06,1550,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SCS02G093022,2009.06,596,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2010.06,737,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2011.06,817,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2012.06,1071,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2013.06,1751,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2014.06,909,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2015.06,3231,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2016.06,1915,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2017.06,1469,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2018.06,2980,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2019.06,2071,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2020.06,3034,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2021.06,3225,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2022.06,7564,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093022,2023.06,4683,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SCS02G093024,2009.06,13545,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2010.06,13784,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2011.06,16934,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2012.06,17623,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2013.06,17832,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2014.06,17709,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2015.06,18567,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2016.06,17963,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2017.06,20662,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2018.06,21101,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2019.06,24099,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2020.06,25961,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2021.06,27340,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2022.06,34228,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093024,2023.06,31456,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SCS02G093025,2009.06,336,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2010.06,1820,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2011.06,1648,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2012.06,1638,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2013.06,1651,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2014.06,1507,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2015.06,1763,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2016.06,1678,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2017.06,1624,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2018.06,1777,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2019.06,1775,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2020.06,1831,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2021.06,1741,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2022.06,4397,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G093025,2023.06,4520,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SCS02G099999,2009.06,62064,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2010.06,70784,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2011.06,102544,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2012.06,112350,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2013.06,108133,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2014.06,106570,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2015.06,109643,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2016.06,112351,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2017.06,112402,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2018.06,112154,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2019.06,105955,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2020.06,150247,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2021.06,184224,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2022.06,212358,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G099999,2023.06,208236,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SCS02G16Z61612,2009.06,679,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2010.06,681,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2011.06,697,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2012.06,614,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2013.06,537,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2014.06,515,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2015.06,535,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2016.06,607,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2017.06,668,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2018.06,879,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SCS02G16Z61612,2019.06,717,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
